s,Pa,Pa,m/s,m/s,m/s,m3/s
Time,"INLET PRESSURE","EXIT PRESSURE","Uinst","Vinst","Winst","QDOT"
 2.3691140E+002,-4.3652868E-003, 1.0997780E-005, 1.3038649E-001, 1.2458180E-003, 3.4393818E-003, 1.8000000E+000
 2.3713501E+002,-4.3671408E-003, 1.2560520E-005, 1.3018247E-001, 5.2459265E-004, 3.7917444E-003, 1.8000000E+000
 2.3741452E+002,-4.3695078E-003, 1.4448576E-005, 1.3002541E-001,-2.1350323E-004, 4.2533607E-003, 1.8000000E+000
 2.3763812E+002,-4.3722027E-003, 1.6360758E-005, 1.2996084E-001,-8.4531700E-004, 4.7733923E-003, 1.8000000E+000
 2.3786173E+002,-4.3749023E-003, 1.7990600E-005, 1.3000189E-001,-1.2875453E-003, 5.2774348E-003, 1.8000000E+000
 2.3808534E+002,-4.3778911E-003, 1.9479911E-005, 1.3014623E-001,-1.6024347E-003, 5.8075674E-003, 1.8000000E+000
 2.3836485E+002,-4.3816087E-003, 2.0904593E-005, 1.3044492E-001,-1.7903156E-003, 6.4180194E-003, 1.8000000E+000
 2.3858845E+002,-4.3856133E-003, 2.2017890E-005, 1.3088427E-001,-1.8116779E-003, 7.0240102E-003, 1.8000000E+000
 2.3881206E+002,-4.3894129E-003, 2.2698781E-005, 1.3139721E-001,-1.6931885E-003, 7.5428436E-003, 1.8000000E+000
 2.3909157E+002,-4.3938712E-003, 2.3110119E-005, 1.3209987E-001,-1.4310076E-003, 8.0871822E-003, 1.8000000E+000
 2.3931518E+002,-4.3985145E-003, 2.3187602E-005, 1.3290781E-001,-1.0754622E-003, 8.5779096E-003, 1.8000000E+000
 2.3953878E+002,-4.4026937E-003, 2.2996983E-005, 1.3369402E-001,-7.1532343E-004, 8.9544468E-003, 1.8000000E+000
 2.3976239E+002,-4.4069177E-003, 2.2611850E-005, 1.3451298E-001,-3.5440571E-004, 9.2639986E-003, 1.8000000E+000
 2.4000000E+002,-4.4112690E-003, 2.2048017E-005, 1.3535174E-001,-2.3635326E-005, 9.4975153E-003, 1.8000000E+000
